"0.1","0.000586","0.002979","0.028458","0.304747"
"0.01","0.000947","0.008633","0.089358","0.90832"
"0.001","0.001194","0.026071","0.289285","2.94455"
"0.0001","0.000801","0.057898","0.869489","9.40295"
