"0.1","0.00061","0.1229","5.45819","549.513"
"0.01","0.00067","0.08279","5.79257","578.686"
"0.001","0.00069","0.0828","5.85049","584.53"
"0.0001","0.00068","0.07892","5.85047","584.543"
