"0.1","0.00763","0.00661","0.00642","0.00662"
"0.01","0.01076","0.01036","0.0095","0.00976"
"0.001","0.00948","0.05202","0.05193","0.05255"
"0.0001","0.00886","0.34872","0.59993","0.60078"
