"0.1","0.00033","0.0021","0.01975","0.19623"
"0.01","0.00078","0.00316","0.01782","0.17707"
"0.001","0.00098","0.00989","0.02039","0.17505"
"0.0001","0.001","0.05826","0.09697","0.19446"
