"0.1","0.001299","0.002981","0.028348","0.304746"
"0.01","0.000735","0.008635","0.089352","0.908521"
"0.001","0.000796","0.026093","0.289365","2.9448"
"0.0001","0.000832","0.057879","0.869209","9.4007"
