"0.1","0.000986","0.002979","0.028407","0.304727"
"0.01","0.00068","0.008636","0.089361","0.908309"
"0.001","0.001185","0.026062","0.289329","2.94464"
"0.0001","0.000869","0.057838","0.869076","9.40199"
