"0.1","0.000574","0.000258","0.00026","0.000258"
"0.01","0.001019","0.003346","0.003995","0.003995"
"0.001","0.00078","0.021351","0.049204","0.056346"
"0.0001","0.000825","0.058487","0.380562","0.66018"
