"0.0001","0.0011","0.07518","0.39833","0.66255"
"1e-05","0.00086","0.08329","2.18955","5.17234"
"1e-06","0.00086","0.0868","6.02132","43.2613"
"1e-07","0.00086","0.09216","7.12965","221.653"
