"0.0001","0.000885","0.061638","0.400701","0.694426"
"1e-05","0.001149","0.075709","2.15614","5.76195"
"1e-06","0.000885","0.077512","6.13221","39.418"
"1e-07","0.000892","0.077588","7.45813","225.456"
