"0.0001","0.002086","0.061638","0.400679","0.69442"
"1e-05","0.000893","0.07571","2.15617","5.76193"
"1e-06","0.000848","0.077513","6.13225","39.418"
"1e-07","0.000891","0.077583","7.45772","225.455"
