"0.0001","0.001358","0.064908","5.84987","584.501"
"1e-05","0.000673","0.064073","5.85485","584.495"
"1e-06","0.000673","0.064284","5.84992","584.515"
"1e-07","0.000672","0.064054","5.85438","584.507"
