"0.1","0.000392","0.000259","0.000257","0.000258"
"0.01","0.000662","0.003343","0.003994","0.003998"
"0.001","0.000805","0.021357","0.049195","0.056336"
"0.0001","0.001136","0.058476","0.380544","0.660112"
