"0.1","0.012185","0.006666","0.006659","0.006662"
"0.01","0.010692","0.009102","0.009095","0.009114"
"0.001","0.013347","0.049627","0.049701","0.050001"
"0.0001","0.012108","0.322902","0.547681","0.548386"
