"0.1","0.001847","0.055854","5.31324","527.29"
"0.01","0.000673","0.061441","5.81675","583.489"
"0.001","0.000674","0.060652","5.84603","585.227"
"0.0001","0.000677","0.060761","5.85782","585.227"
