"0.1","0.001101","0.002024","0.019776","0.196718"
"0.01","0.000641","0.002022","0.017987","0.179237"
"0.001","0.00129","0.009459","0.020852","0.177488"
"0.0001","0.000878","0.054235","0.091683","0.198616"
