"0.0001","0.000912","0.063451","5.85483","584.494"
"1e-05","0.000674","0.064042","5.85477","584.499"
"1e-06","0.000674","0.062814","5.85048","584.494"
"1e-07","0.000673","0.061237","5.84989","584.502"
