"0.1","0.013759","0.006676","0.006656","0.006663"
"0.01","0.012114","0.009088","0.009084","0.009128"
"0.001","0.009627","0.049652","0.049736","0.049976"
"0.0001","0.011999","0.322825","0.548001","0.548605"
