        10       100      1000     10000
0.1    ,0.00362 ,0.01478 ,0.06392 ,0.96344
0.01   ,0.00402 ,0.03044 ,0.33292 ,1.63252
0.001  ,0.00348 ,0.06572 ,0.33034 ,9.45616
0.0001 ,0.00362 ,0.11828 ,2.50764 ,16.1037
