        10       100      1000     10000
0.1    ,0.00360 ,0.00348 ,0.00266 ,0.00266
0.01   ,0.00392 ,0.00576 ,0.00568 ,0.00548
0.001  ,0.00328 ,0.11004 ,0.12530 ,0.12106
0.0001 ,0.00324 ,0.15002 ,0.98126 ,1.18446
