        10       100      1000     10000
0.1    ,0.02290 ,0.01708 ,0.01284 ,0.01354
0.01   ,0.02044 ,0.02274 ,0.02024 ,0.02018
0.001  ,0.02012 ,0.32580 ,0.35870 ,0.32934
0.0001 ,0.02048 ,0.41052 ,0.37672 ,0.37434
