        10       100      1000     10000
0.1    ,0.00314 ,0.00760 ,0.03982 ,0.39448
0.01   ,0.00400 ,0.00586 ,0.03680 ,0.34050
0.001  ,0.00396 ,0.05668 ,0.07558 ,0.33684
0.0001 ,0.00368 ,0.06872 ,0.06512 ,0.33366
