        10       100      1000     10000
0.1    ,0.00394 ,0.15914 ,11.0278 ,1097.83
0.01   ,0.00288 ,0.12242 ,11.6177 ,1092.03
0.001  ,0.00402 ,0.13418 ,11.5386 ,1093.21
0.0001 ,0.00314 ,0.13004 ,11.4192 ,1092.13
